code           lon     lat   city
450100124 108.3275 22.735 南宁市
450100125 108.3829 22.8037 南宁市
450100126 108.2257 22.7757 南宁市
460100001 110.576 19.9507 海口市
460100051 110.33 20.0356 海口市
460100052 110.3232 20.0574 海口市
460100053 110.283 20.0053 海口市
460100054 110.338 19.9969 海口市
460100626 110.5111 19.9736 海口市
500000010 106.3787 29.8279 重庆市
500000105 105.5933 29.4105 重庆市
500000111 106.5777 29.5102 重庆市
500000116 106.2628 29.32 重庆市
500000117 106.2649 29.9851 重庆市
500000120 106.2339 29.5559 重庆市
500000130 106.4213 29.8253 重庆市
500000135 106.6263 29.7228 重庆市
500000140 106.4782 29.4875 重庆市
500000145 106.5093 29.3917 重庆市
500000153 106.6556 29.6277 重庆市
500000156 106.3754 29.4572 重庆市
500000164 106.2953 29.5983 重庆市
500000166 106.5616 29.6453 重庆市
500000168 106.6349 29.4906 重庆市
500000172 106.6205 29.7166 重庆市
500000174 106.4522 29.7091 重庆市
500000175 106.4958 29.5346 重庆市
500000176 106.4037 29.5728 重庆市
500000177 106.5507 29.4153 重庆市
500000178 106.5468 29.5654 重庆市
500000206 105.7167 29.7076 重庆市
500000209 105.9017 29.3569 重庆市
500000215 107.3535 29.7287 重庆市
500000219 108.3872 31.1628 重庆市
500000221 107.7983 30.6758 重庆市
500000223 107.0944 29.1608 重庆市
500000224 106.0499 29.8342 重庆市
500000228 106.6479 29.0244 重庆市
500000230 108.7661 29.5368 重庆市
500000231 108.815 29.5081 重庆市
500000237 105.8390 30.1946 重庆市
500000243 108.3679 30.8426 重庆市
500000244 108.4319 30.7555 重庆市
500000250 107.7541 29.3277 重庆市
500000258 107.0732 29.8617 重庆市
510100008 103.6202 31.0201 成都市
510100051 104.0431 30.6556 成都市
510100054 104.1122 30.6306 成都市
510100061 104.0106 30.6931 成都市
510100063 103.8458 30.6994 成都市
510100065 104.2394 30.5319 成都市
510100066 104.3853 30.7453 成都市
510100067 104.0789 30.4072 成都市
510100068 104.0578 30.5225 成都市
510100073 104.0594 30.5767 成都市
510100074 104.1419 30.6764 成都市
510100075 103.9728 30.7236 成都市
510100078 104.0219 30.6558 成都市
510100079 104.2725 30.5589 成都市
520100051 106.674 26.5424 贵阳市
520100052 106.6971 26.5694 贵阳市
520100053 106.7164 26.5699 贵阳市
520100054 106.7109 26.6027 贵阳市
520100055 106.6899 26.5998 贵阳市
520100056 106.694 26.5161 贵阳市
520100057 106.6555 26.4365 贵阳市
520100058 106.6243 26.6266 贵阳市
520100059 106.7487 26.6343 贵阳市
530100049 102.6251 24.9608 昆明市
530100051 102.5967 24.6736 昆明市
530100052 102.6644 25.0401 昆明市
530100053 102.6678 24.9856 昆明市
530100055 102.7252 25.0902 昆明市
530100056 102.7266 25.0375 昆明市
530100057 102.6742 25.0669 昆明市
530100058 102.8204 24.8886 昆明市
530100059 102.7494 25.0119 昆明市
530100060 102.8017 24.8336 昆明市
530100061 102.7997 24.9786 昆明市
540100051 91.0874 29.6475 拉萨市
540100052 91.1319 29.6514 拉萨市
540100053 91.1221 29.6747 拉萨市
540100054 91.1774 29.6541 拉萨市
540100055 91.0834 29.6292 拉萨市
540100056 90.9798 29.6588 拉萨市
610100001 108.869 34.378 西安市
610100052 108.993 34.2629 西安市
610100053 108.935 34.3474 西安市
610100054 108.906 34.1546 西安市
610100055 108.954 34.2713 西安市
610100057 109.2186 34.3731 西安市
610100059 108.882 34.2749 西安市
610100061 108.985 34.1978 西安市
610100062 109.051 34.3213 西安市
610100091 109.06 34.2572 西安市
610100092 108.9356 34.2173 西安市
610100093 108.8922 34.2322 西安市
610125051 108.6116 34.1164 西安市
610126051 109.09 34.5236 西安市
620100051 103.8412 36.0726 兰州市
620100052 103.831 36.0464 兰州市
620100054 103.631 36.1031 兰州市
620100055 103.7158 36.1058 兰州市
620100603 103.7439 36.0842 兰州市
620100618 103.6633 36.533 兰州市
620121620 103.6975 36.4789 兰州市
620123613 103.9611 35.998 兰州市
630100085 101.7775 36.6428 西宁市
630100087 101.8305 36.5786 西宁市
630100088 101.7413 36.6397 西宁市
640100001 105.9512 38.6016 银川市
640100059 106.2328 38.4975 银川市
640100060 106.1358 38.5036 银川市
640100061 106.2757 38.4842 银川市
640100062 106.2266 38.4418 银川市
640100063 106.1015 38.497 银川市
640100064 106.5105 38.3856 银川市
